Sex,Year,Current_Course,SHS_Strand,First_Choice,Second_Choice,Third_Choice,Decision_Making1,Decision_Making2,Decision_Making3,Decision_Making4,Decision_Making5,Personal_Assessment1,Personal_Assessment2,Personal_Assessment3,Personal_Assessment4,Personal_Assessment5,Course_Environment1,Course_Environment2,Course_Environment3,Course_Environment4,Course_Environment5,Course_Satisfaction1,Course_Satisfaction2,Course_Satisfaction3,Course_Satisfaction4,Course_Satisfaction5,Academic_Experience1,Academic_Experience2,Academic_Experience3,Academic_Experience4,Academic_Experience5,Same_Course,Different_Course
1,0,6,3,12,18,27,3,3,3,3,1,2,3,2,2,3,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,1,0
1,1,6,3,12,18,27,4,4,4,4,1,3,4,4,2,4,3,3,1,1,3,4,4,3,1,1,3,3,1,3,3,1,0
1,2,6,3,12,18,27,3,4,3,3,1,3,3,3,2,3,3,3,4,4,3,3,3,2,2,1,3,2,3,3,3,1,0
1,0,6,3,12,24,27,4,3,3,4,1,3,2,2,2,2,3,2,3,1,3,3,2,3,2,3,2,1,3,4,3,0,1
0,2,6,3,12,27,27,3,4,4,4,1,3,3,3,2,3,3,3,3,2,3,3,3,2,1,2,2,3,3,2,3,1,0
1,0,9,3,12,16,27,4,4,4,4,1,3,3,3,2,2,3,3,4,2,3,2,2,2,3,3,2,3,3,4,4,0,1
1,0,9,3,12,16,27,3,2,4,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,4,3,0,1
1,0,9,3,12,16,27,3,3,3,3,1,3,3,3,2,3,2,2,3,2,3,2,3,2,2,3,2,2,3,4,2,0,0
0,2,0,0,5,33,30,3,4,4,4,1,3,3,2,2,3,2,3,4,2,3,3,3,2,2,2,3,3,3,3,3,0,1
0,2,2,0,5,7,30,3,4,3,3,1,4,4,4,2,3,2,1,4,2,3,2,3,3,2,3,2,1,3,4,4,1,0
0,1,17,4,32,23,30,4,3,3,3,1,3,3,3,2,3,2,2,3,2,3,3,3,3,2,2,3,3,3,3,3,1,0
0,0,9,0,5,16,13,2,3,4,3,2,3,2,2,2,3,3,3,2,3,3,2,3,1,2,4,2,1,1,4,2,1,0
0,0,9,3,12,16,30,4,3,4,4,1,3,4,4,2,4,3,4,4,3,3,4,4,3,3,4,3,2,3,4,3,1,0
0,0,12,0,22,35,32,3,4,4,4,1,4,4,4,2,4,4,2,3,1,3,4,4,4,2,1,3,1,2,2,4,1,0
1,2,6,3,12,34,32,3,4,4,4,1,3,3,2,2,3,3,2,2,2,3,3,3,2,2,3,2,2,3,4,4,0,0
0,1,0,0,5,7,33,4,4,4,4,1,4,4,4,2,4,4,1,4,3,3,1,4,3,1,1,1,1,4,1,4,1,0
0,2,2,0,5,7,33,4,4,4,3,1,3,3,3,2,3,3,3,3,2,3,3,3,2,2,1,3,2,3,4,3,1,0
0,2,2,0,7,8,33,4,4,3,4,1,3,1,2,2,2,3,3,3,4,3,2,2,2,3,2,2,2,3,4,3,0,1
0,2,2,0,5,28,33,3,4,3,3,1,3,4,3,2,3,3,3,3,3,3,2,3,2,2,3,3,2,1,3,3,1,0
0,2,16,0,5,7,33,3,3,4,4,1,3,3,3,2,3,4,3,4,3,3,3,3,3,1,2,3,3,3,3,3,0,0
0,2,16,0,5,7,33,4,3,4,4,1,3,3,2,2,4,2,3,4,2,3,3,4,4,1,2,4,4,3,3,1,1,0
0,1,17,3,27,33,33,4,4,4,4,1,3,3,2,2,3,3,3,3,2,3,3,3,2,2,3,3,1,2,3,2,0,1
1,0,6,0,12,5,33,2,4,4,4,1,1,3,1,2,4,4,4,3,3,3,4,4,3,1,2,4,4,4,4,1,0,1
0,1,8,4,14,24,33,3,4,4,3,1,3,3,2,2,3,2,3,3,4,3,3,3,2,2,2,3,3,3,4,3,1,0
0,0,13,0,23,28,33,4,3,4,4,1,2,4,3,2,4,3,3,3,1,3,3,4,3,1,2,3,3,3,1,4,1,1
0,0,13,4,23,31,33,4,2,4,4,1,3,4,3,2,4,2,3,1,2,3,3,4,3,3,3,3,1,3,4,2,1,1
0,2,2,0,7,5,34,3,3,4,4,1,3,2,2,2,3,1,3,4,1,3,2,3,3,3,3,3,1,2,4,2,1,1
1,1,0,4,5,22,35,4,4,4,3,1,3,3,3,2,2,2,2,3,2,3,2,2,2,3,3,2,3,2,4,2,0,1
1,2,1,0,9,6,36,3,4,3,4,1,3,3,2,2,3,2,4,3,1,3,1,3,3,4,3,2,1,3,3,3,1,1
0,2,1,0,5,8,36,4,3,4,4,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,0
0,0,18,0,22,35,36,3,3,3,3,1,3,3,3,2,3,3,3,4,4,3,3,3,3,3,2,3,3,3,3,3,1,0
0,2,12,0,28,5,36,3,3,3,4,1,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1
0,2,16,0,5,7,36,3,3,4,4,1,3,3,3,2,4,2,3,4,3,3,4,4,4,1,2,2,3,3,2,3,1,0
0,1,6,1,12,7,36,4,3,4,4,1,2,3,1,2,2,3,3,3,3,3,2,2,1,2,4,2,2,3,4,3,0,1
0,1,6,1,12,7,36,3,3,4,3,1,2,3,2,2,3,3,3,3,3,3,3,3,1,2,3,1,2,1,3,1,0,1
1,0,6,3,12,25,36,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,0
0,0,9,0,7,23,36,4,2,4,4,1,2,4,4,2,4,2,4,4,2,3,3,4,2,2,4,3,2,3,4,4,1,0
1,1,17,1,32,5,22,4,3,4,4,1,3,3,3,2,4,2,3,2,4,3,4,4,2,2,2,3,3,3,3,3,1,0
1,2,6,3,12,34,22,3,3,4,4,1,3,4,3,2,4,2,3,3,2,3,3,4,3,2,2,3,2,1,3,3,1,0
1,0,6,4,12,21,22,3,3,3,3,1,2,3,3,2,3,3,2,3,3,3,3,3,1,4,3,3,2,3,4,3,1,0
0,2,6,3,12,14,21,4,4,4,4,1,3,3,2,2,3,2,4,3,3,3,3,3,2,2,2,2,3,3,4,3,0,1
0,1,8,3,23,14,6,4,4,4,4,2,2,2,2,2,3,2,2,2,2,3,3,3,2,3,4,3,2,3,3,4,0,1
0,2,6,3,27,12,12,3,3,3,3,2,3,2,3,2,3,2,3,3,4,3,2,3,2,3,3,3,2,3,3,3,0,0
1,0,13,4,23,14,7,3,2,4,4,2,2,3,2,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2,4,3,1,1
0,2,6,3,33,12,11,4,4,4,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,0,0
1,1,6,3,12,24,17,3,3,3,3,2,1,1,1,2,1,3,3,2,1,3,3,1,2,2,2,3,3,3,4,3,0,0
0,1,8,3,23,14,17,2,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,4,3,3,3,4,3,0,1
0,0,13,3,23,14,17,4,3,4,4,2,2,2,2,2,3,2,2,4,3,3,2,3,3,3,2,3,2,2,3,2,1,0
1,0,9,3,23,16,15,3,3,4,4,2,3,3,3,2,1,2,3,3,3,3,4,1,2,4,3,2,2,2,3,3,0,1
0,1,13,3,27,24,15,3,4,4,4,2,2,3,3,2,3,2,3,3,2,3,3,3,2,3,2,2,2,2,3,3,1,0
0,2,8,3,23,14,19,3,1,4,3,2,1,1,1,2,2,2,2,4,1,3,3,2,2,2,4,3,2,3,3,2,0,1
1,0,13,0,18,12,26,3,3,3,3,2,3,3,2,2,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,1,1
0,2,6,3,12,34,28,2,3,3,4,2,3,3,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,4,1,0,1
0,0,13,3,27,30,32,4,3,4,4,2,1,1,1,2,1,2,3,2,1,3,2,1,1,1,4,2,4,4,4,4,0,1
0,2,2,0,7,5,33,3,3,3,1,2,1,1,1,2,1,3,3,2,1,3,3,1,1,1,4,2,2,1,4,1,0,1
0,0,13,0,23,28,33,4,4,4,3,2,3,3,2,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4,3,0,1
0,2,6,3,12,34,22,3,4,4,3,2,2,3,3,2,3,3,3,1,3,3,3,3,2,3,3,2,3,3,4,3,1,0
1,1,13,3,17,28,3,3,3,3,3,4,2,2,2,2,2,3,2,3,2,3,2,2,1,2,2,2,2,2,3,2,0,1
0,0,13,1,27,33,26,3,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,4,2,2,3,3,3,0,1
0,2,0,0,5,7,13,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,2,2,3,2,2,2,4,2,0,1
0,2,2,0,5,7,0,3,4,4,4,1,3,3,3,2,3,3,2,4,3,3,3,3,2,2,2,2,1,2,4,2,1,0
0,1,17,1,29,33,0,3,3,4,4,1,2,3,3,2,3,2,3,3,2,3,3,3,2,2,2,1,1,3,3,3,1,0
1,1,0,0,5,12,37,4,1,4,4,1,2,2,2,2,2,4,2,2,2,3,2,2,2,3,1,2,1,1,4,2,1,0
1,0,13,0,23,9,6,4,4,4,4,1,4,4,3,2,4,4,4,4,4,3,3,4,3,3,3,4,4,4,3,3,1,1
1,1,8,3,14,16,12,3,3,3,3,1,3,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,0,0
1,0,13,4,23,14,7,1,4,4,4,1,3,3,3,2,2,4,2,3,3,3,3,2,2,2,2,2,3,3,3,3,1,0
0,2,0,3,25,5,8,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,1,0
0,0,13,0,23,18,9,3,3,4,4,1,3,3,3,2,3,2,2,2,2,3,3,3,2,3,4,3,3,3,3,2,0,1
0,1,0,0,5,7,10,4,4,3,3,1,3,3,3,2,4,3,3,4,2,3,3,4,2,2,3,3,1,3,4,1,1,0
0,1,12,4,22,33,10,4,3,4,4,1,4,4,4,2,4,3,3,3,2,3,3,4,4,3,1,3,2,2,4,3,1,0
0,1,17,0,32,7,10,4,3,3,3,1,3,3,3,2,4,3,3,2,2,3,3,4,3,2,2,3,2,3,3,4,1,0
0,1,0,0,5,7,11,4,4,4,3,1,3,3,3,2,3,4,4,4,3,3,3,3,3,2,2,3,3,3,3,3,1,0
0,1,0,0,5,9,11,3,4,4,3,1,3,3,3,2,3,2,4,3,2,3,2,3,2,2,2,2,1,1,4,4,1,1
1,2,16,0,5,7,11,3,3,4,4,1,3,4,3,2,4,3,4,4,4,3,4,4,3,2,1,3,4,3,2,2,1,0
0,2,6,3,12,34,14,4,3,4,4,1,3,3,3,2,4,2,2,3,2,3,3,4,2,2,1,3,3,3,3,3,1,0
1,1,6,3,12,25,14,4,4,4,4,1,3,4,3,2,3,3,4,4,2,3,4,3,2,3,1,3,3,3,4,3,1,0
0,2,6,0,22,25,13,3,3,3,3,1,1,1,2,2,3,2,2,3,3,3,2,3,2,3,3,2,1,3,4,2,0,0
1,1,8,3,14,24,17,4,4,4,4,1,4,4,3,2,4,3,2,4,4,3,4,4,4,4,3,4,3,3,4,4,1,0
1,0,13,4,23,14,17,4,4,4,4,1,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0
1,0,13,4,23,14,17,4,3,4,3,1,4,4,4,2,3,2,3,4,3,3,2,3,2,3,1,3,2,3,4,3,1,0
1,0,13,4,23,14,17,4,4,4,4,1,4,4,4,2,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,1,0
0,0,13,4,23,14,17,4,4,4,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,2,3,3,2,3,1,1
0,2,6,3,12,16,15,3,4,4,4,1,3,3,2,2,3,2,3,3,2,3,3,3,1,3,3,2,2,3,4,3,0,1
0,0,13,1,23,17,15,3,3,4,3,1,3,3,2,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,1,0
0,1,13,3,23,30,15,4,4,4,4,1,4,4,3,2,4,3,3,4,3,3,4,4,4,3,3,3,3,3,4,2,1,0
0,0,18,0,32,23,38,4,3,3,3,1,4,3,3,2,4,3,4,3,1,3,3,4,3,2,2,4,4,4,2,4,1,0
1,1,8,4,23,14,38,4,3,4,4,1,3,4,4,2,4,3,3,2,2,3,4,4,2,3,2,3,3,3,4,2,1,0
0,1,17,0,33,33,25,4,3,3,3,1,3,4,4,2,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,3,1,1
1,0,13,1,23,14,25,4,4,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
0,1,9,3,16,16,26,3,4,4,4,1,3,3,3,2,3,3,2,4,2,3,2,3,2,3,2,3,2,4,4,4,0,1
0,0,9,3,16,14,26,4,4,4,4,1,3,3,2,2,3,2,3,2,1,3,4,3,2,3,4,3,3,3,4,3,1,0
1,2,13,0,32,5,26,3,3,3,4,1,3,4,4,2,4,2,3,2,3,3,3,4,3,2,4,3,3,3,3,2,1,0
1,0,13,3,16,14,26,4,4,4,4,1,4,4,4,2,4,2,2,2,2,3,4,4,4,3,3,3,3,3,2,4,0,1
1,0,13,4,16,14,26,3,4,3,3,1,3,3,3,2,3,3,3,2,4,3,3,3,3,2,3,3,3,3,3,1,1,0
0,0,13,1,28,30,26,3,4,4,4,1,3,3,3,2,3,3,3,4,4,3,4,3,3,3,3,3,3,3,4,4,0,0
1,1,0,3,5,12,28,3,4,4,4,1,3,3,3,2,3,3,3,4,3,3,3,3,2,3,2,3,2,2,4,4,1,1
1,1,8,3,14,16,27,3,3,3,3,1,4,4,4,2,4,1,3,4,3,3,3,4,4,2,1,3,3,3,2,3,1,0
0,2,16,0,5,30,30,2,3,3,3,1,3,3,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,1,0
0,2,6,3,11,12,30,3,4,4,4,1,2,2,2,2,3,3,3,3,3,3,3,3,2,3,4,3,2,2,4,3,1,0
0,0,9,1,14,30,30,4,4,4,4,1,3,3,3,2,3,4,4,4,2,3,1,3,3,3,2,2,1,1,4,3,1,1
0,2,2,3,27,5,32,4,4,4,4,1,3,4,3,2,3,2,2,3,3,3,4,3,3,1,4,3,2,3,4,3,1,0
1,1,8,3,14,24,32,4,3,4,4,1,3,3,3,2,3,2,3,3,2,3,2,3,3,4,2,3,2,4,2,2,1,0
0,1,2,1,0,7,33,4,2,1,4,1,3,4,2,2,3,3,3,4,2,3,3,3,3,2,4,3,3,4,4,4,0,1
0,2,6,3,12,12,13,4,4,4,4,1,3,3,3,2,4,4,3,4,2,2,4,4,3,1,3,3,1,3,3,4,1,0
0,2,6,3,12,25,36,4,4,4,4,1,2,3,2,2,3,3,3,3,4,3,3,3,2,3,1,2,2,3,4,2,1,1
0,0,13,1,27,30,36,4,4,4,3,1,2,2,2,2,1,3,3,1,1,3,2,1,2,2,1,2,1,3,4,3,0,1
0,2,2,0,5,7,22,4,4,4,3,1,3,3,3,2,4,3,3,4,3,3,3,4,3,3,3,3,1,3,2,3,0,1
1,1,8,1,29,14,23,3,2,2,2,1,2,3,3,2,3,2,4,4,4,3,3,3,3,2,2,3,4,4,3,4,0,0
1,1,13,3,23,14,20,3,2,2,2,1,4,4,4,2,4,2,2,3,2,2,4,4,3,1,3,4,3,3,3,3,1,0
1,0,10,3,18,24,15,4,4,4,4,1,2,4,3,2,4,3,3,2,4,2,4,4,3,2,2,4,4,4,1,1,1,1
0,0,7,3,13,15,33,2,3,4,4,1,3,4,3,2,4,3,3,2,2,2,4,4,3,3,2,4,2,1,3,2,1,0
1,0,10,3,17,25,17,4,4,4,4,1,3,3,3,2,4,2,4,4,3,2,4,4,3,2,2,4,2,4,3,3,1,0
0,0,13,3,29,24,30,1,2,3,4,2,1,1,1,2,1,3,2,1,1,3,2,1,1,3,3,1,3,2,4,1,0,1
1,0,13,4,23,14,0,4,4,4,4,1,4,4,4,2,4,2,4,2,1,3,4,4,4,2,1,3,3,2,2,2,1,0
1,0,13,4,23,33,3,3,2,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,0,0
0,1,11,3,12,18,37,4,3,3,3,1,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,2,1,0
0,0,8,4,14,24,6,3,4,3,3,1,2,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,1,0
0,2,2,0,32,7,7,4,2,4,4,1,3,3,2,2,3,2,4,4,2,3,3,3,1,2,1,3,1,3,4,3,0,0
1,2,2,0,7,35,7,4,4,4,4,1,3,3,3,2,3,2,2,3,4,3,3,3,2,2,3,2,1,1,2,3,0,1
0,2,3,1,22,33,9,3,4,4,4,1,2,2,2,2,3,2,3,4,4,3,3,3,4,2,2,3,4,4,3,4,0,1
1,0,13,3,33,24,13,4,4,4,4,1,4,4,4,2,4,3,4,3,1,3,4,4,4,2,4,4,3,4,2,4,1,0
1,2,8,3,14,24,17,3,2,4,4,1,4,4,3,2,3,3,3,1,2,3,3,3,2,4,2,1,1,1,4,2,1,0
1,0,13,3,23,14,17,3,4,4,4,1,3,4,3,2,3,2,2,3,2,3,3,3,3,2,3,3,2,3,4,3,0,0
1,0,9,4,23,16,15,4,3,4,4,1,3,3,3,2,1,2,2,2,2,3,2,1,1,1,3,2,2,4,4,3,0,0
0,2,13,3,23,16,15,3,2,4,4,1,3,4,2,2,3,4,4,4,2,3,2,3,2,3,2,2,2,1,2,4,0,0
1,0,13,3,23,14,19,4,4,4,4,1,3,1,1,2,3,1,1,3,1,3,3,3,3,2,3,2,3,3,3,2,1,0
0,2,12,4,22,8,38,3,4,4,4,1,3,3,3,2,2,3,3,4,4,3,3,2,2,3,4,2,2,3,4,3,0,1
0,2,2,0,7,33,25,4,4,4,4,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,4,3,2,3,4,3,0,0
0,1,13,0,23,7,25,3,2,4,4,1,2,3,3,2,3,3,3,4,3,3,2,3,2,3,3,2,2,2,3,4,1,0
1,1,0,0,5,7,26,4,4,4,4,1,3,3,2,2,3,4,4,4,4,3,4,3,3,1,2,2,4,4,4,4,0,1
1,2,6,3,12,25,26,4,4,4,4,1,2,3,2,2,3,2,3,4,2,3,2,3,2,2,2,1,2,2,4,3,1,0
1,0,8,3,16,14,26,3,3,3,3,1,3,3,3,2,3,2,2,3,3,3,3,3,2,2,2,2,2,2,3,2,1,0
0,1,8,3,27,14,26,4,4,4,4,1,2,2,3,2,2,2,2,3,2,3,3,2,2,2,1,2,2,4,4,3,0,1
1,0,13,0,23,34,17,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,0
0,0,13,3,12,24,27,3,3,4,4,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,3,1,0
1,0,9,3,14,16,26,3,3,4,4,1,4,4,4,2,4,1,3,1,3,3,4,4,3,2,1,4,3,3,4,2,1,1
0,0,13,0,23,33,25,3,4,3,3,2,3,3,3,2,3,3,3,3,4,3,3,3,2,3,3,3,2,3,4,2,1,1
1,0,13,4,23,14,37,3,3,4,4,2,3,3,3,2,3,2,2,2,3,3,4,3,1,3,2,2,2,2,3,3,1,0
1,0,6,0,12,25,25,4,2,3,2,1,3,3,3,2,4,3,3,2,2,3,4,4,4,1,1,4,3,3,3,3,1,0
1,0,13,4,27,11,26,4,4,3,4,2,3,3,3,2,3,4,4,4,4,3,3,3,3,3,1,3,4,4,4,4,0,1
1,1,18,0,34,17,13,4,4,4,4,1,4,4,4,2,4,4,3,2,2,3,3,4,3,3,2,3,3,3,3,3,1,0
1,0,13,0,23,5,17,4,3,4,4,2,3,4,3,2,3,2,3,3,2,3,4,3,3,3,2,4,3,3,3,3,1,0
0,0,13,3,23,30,32,4,3,4,4,2,1,1,1,2,1,1,1,3,2,3,1,1,2,2,3,1,2,2,4,2,0,1
0,0,15,3,33,16,30,4,3,4,3,1,1,1,1,2,2,1,2,1,2,2,1,2,1,4,1,1,2,1,3,2,0,1
0,2,6,0,5,12,8,3,4,4,4,2,1,1,1,2,2,2,2,3,3,2,1,2,1,4,2,3,1,2,4,2,0,1
1,1,13,4,23,14,0,3,3,4,4,1,3,3,2,2,2,2,3,3,3,2,1,2,3,4,2,1,3,3,4,3,0,1
0,2,2,0,5,7,7,3,3,3,3,1,3,4,3,2,3,2,2,2,1,4,3,3,3,2,4,3,2,3,3,1,1,0
0,0,13,4,16,24,15,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,2,0,7,5,38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,1
1,1,13,4,23,14,30,4,4,4,4,1,4,4,4,3,4,4,4,4,4,1,3,4,3,3,3,4,4,4,4,4,1,0
1,2,13,0,23,16,15,3,3,3,3,1,3,3,3,3,3,3,3,3,2,1,3,3,2,3,3,3,2,2,3,3,1,0
1,2,3,4,8,6,25,4,4,4,3,1,2,3,2,3,4,2,2,2,1,1,3,4,3,2,2,3,2,3,2,1,0,1
0,2,5,0,28,8,25,4,4,3,4,1,4,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,2,2,3,3,1,0
0,2,6,3,12,28,32,3,4,4,4,1,3,3,3,3,2,3,3,3,2,1,3,2,2,2,3,3,1,1,3,3,0,1
1,1,16,1,27,25,36,4,3,4,4,1,3,2,1,3,2,3,3,3,3,1,2,2,3,3,3,3,2,3,3,2,0,1
0,2,6,3,12,13,12,3,1,3,2,1,3,2,3,3,3,3,3,3,2,2,3,3,2,2,2,2,1,2,4,3,0,1
1,2,13,3,29,24,12,3,4,2,3,1,1,1,1,3,2,3,2,1,1,2,3,2,2,2,3,2,1,1,3,3,0,1
1,2,6,4,33,25,6,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,2,1,3,2,1,4,2,1,0
0,1,13,3,27,30,12,2,4,3,3,3,1,1,1,3,1,2,2,1,1,2,3,1,1,4,4,3,2,3,3,3,0,1
1,2,6,3,12,25,17,4,3,3,3,3,3,3,4,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,0
1,1,6,3,12,25,19,4,4,4,4,3,1,1,1,3,2,4,4,4,4,2,4,2,3,4,1,3,3,3,3,1,1,0
1,1,6,2,24,16,26,3,2,3,4,3,1,2,2,3,2,2,2,3,3,2,2,2,2,3,4,2,3,2,3,2,0,1
0,2,6,3,12,18,27,2,3,3,4,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,4,2,2,2,4,3,1,0
0,2,0,0,5,30,0,3,4,4,4,1,3,2,2,3,2,2,3,4,4,2,2,2,2,3,3,2,2,3,4,3,0,1
0,2,3,1,29,8,0,4,4,4,4,1,4,3,2,3,4,4,4,4,4,2,4,4,3,3,1,3,2,3,3,1,0,1
0,2,13,4,23,0,4,3,3,4,4,1,3,3,3,3,3,3,3,4,2,2,3,3,3,2,3,3,3,3,3,3,0,1
0,2,7,3,13,15,37,3,3,4,4,1,2,2,3,3,3,1,3,4,2,2,3,3,1,2,2,2,2,3,4,2,0,0
1,1,6,3,12,14,37,3,3,4,4,1,3,3,3,3,3,2,3,4,4,2,3,3,2,2,1,3,3,3,4,4,1,0
0,1,6,3,12,25,37,4,3,4,4,1,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,1,0
0,1,8,4,23,14,37,3,2,4,4,1,3,3,2,3,3,1,3,4,4,2,3,3,2,4,2,3,1,1,3,3,0,0
0,1,8,3,14,24,12,3,3,4,4,1,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,3,1,1,4,2,1,0
0,2,2,0,7,23,6,3,3,4,3,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,1,1
1,2,3,0,28,8,6,4,3,4,4,1,3,4,4,3,3,2,4,4,1,2,4,3,3,2,2,3,3,4,3,4,1,0
0,2,12,0,22,9,6,4,1,3,3,1,4,4,4,3,3,3,3,3,2,2,2,3,2,3,1,3,3,2,4,1,1,1
1,2,17,0,32,23,6,4,4,4,4,1,4,4,3,3,4,4,3,4,3,2,4,4,4,2,2,4,3,3,4,4,1,0
0,2,6,3,12,7,6,3,4,4,4,1,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,3,2,2,3,3,0,1
1,1,6,3,12,25,6,4,4,4,3,1,3,2,2,3,2,2,3,3,4,2,3,2,2,2,1,2,2,3,4,3,0,0
1,1,9,3,12,16,6,4,4,4,4,1,4,4,4,3,4,3,4,4,3,2,4,4,4,2,1,4,3,4,2,3,1,0
1,1,8,3,29,14,6,3,2,3,3,1,2,3,2,3,2,3,3,1,3,2,2,2,3,3,2,2,1,2,3,2,0,0
1,2,13,0,23,7,6,4,4,4,4,1,3,4,4,3,3,3,3,3,2,2,1,3,3,4,3,3,2,2,3,4,0,0
0,1,7,0,27,30,12,3,3,3,3,1,2,2,2,3,2,3,3,3,3,2,3,2,2,4,3,2,2,3,4,3,0,1
0,2,6,3,12,34,12,3,3,3,3,1,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,2,3,2,3,0,0
1,2,6,3,12,17,12,4,4,4,4,1,4,4,4,3,3,3,4,4,1,2,4,3,3,2,4,1,2,3,4,3,0,0
1,2,8,3,14,16,12,3,3,4,4,1,4,4,4,3,3,2,2,3,2,2,3,3,2,3,1,2,2,3,4,2,1,1
1,1,13,3,27,13,12,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,3,2,4,2,2,2,2,3,3,0,0
1,1,1,0,5,7,7,4,4,2,4,1,2,2,2,3,3,2,2,2,2,2,3,3,2,3,2,2,3,2,4,3,0,0
0,2,17,0,32,5,7,4,3,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,2,2,3,1,2,2,4,3,1,0
0,1,0,0,5,9,8,4,4,4,4,1,4,4,4,3,3,1,1,4,1,2,1,3,1,1,3,2,1,1,4,4,1,0
0,2,1,0,5,6,8,3,2,3,2,1,3,3,2,3,2,3,3,2,3,2,3,2,1,3,1,2,1,2,4,3,0,1
0,2,1,0,5,6,8,3,2,3,3,1,3,4,3,3,3,3,3,2,3,2,3,3,2,3,2,2,2,3,4,3,1,0
0,2,2,3,33,30,8,3,3,4,4,1,4,4,4,3,4,2,3,4,2,2,4,4,4,2,3,3,1,4,2,4,1,0
0,2,2,0,5,33,8,3,4,4,4,1,3,2,2,3,3,4,4,3,3,2,3,3,2,3,4,3,2,2,4,1,0,1
1,1,18,0,9,35,8,4,4,4,4,1,4,4,4,3,4,3,3,3,3,2,4,4,4,2,2,4,3,3,3,3,1,0
1,1,6,0,12,5,8,4,4,4,4,1,3,3,2,3,4,1,4,4,2,2,4,4,3,2,1,4,4,4,4,4,1,0
1,1,6,0,12,5,8,4,4,4,4,1,3,4,3,3,4,4,4,4,1,2,4,4,3,2,1,4,3,4,4,4,1,0
0,2,1,0,5,6,9,3,2,3,4,1,2,3,2,3,3,2,2,3,3,2,3,3,3,2,3,3,1,1,3,2,1,0
0,1,13,0,5,24,8,3,2,4,4,1,2,3,3,3,3,4,3,4,2,2,3,3,3,2,2,2,2,3,4,3,1,1
0,1,13,0,5,24,8,4,3,4,4,1,4,4,4,3,3,3,3,3,3,2,3,3,2,2,4,3,2,3,4,3,1,0
0,2,13,4,5,24,8,4,3,4,4,1,3,3,2,3,2,3,3,3,2,2,3,2,2,3,4,3,2,3,4,3,0,1
0,1,6,3,12,34,14,3,3,3,3,1,3,3,3,3,3,2,2,2,1,2,3,3,2,2,2,3,1,1,4,2,0,1
0,1,3,4,32,23,9,4,3,3,3,1,2,3,2,3,2,3,3,3,3,2,2,2,1,3,4,2,1,2,4,3,0,1
